Fecha,Medio,Importe
11/04/2020,AM 1220  ECO MEDIOS," $ 10.000,00 "
11/04/2020,AM 1220  ECO MEDIOS," $ 10.000,00 "
12/04/2020,AM 790 RADIO MITRE," $ 19.800,00 "
12/04/2020,FM 106.7 MILENIUM," $ 15.840,00 "
12/04/2020,FM 106.7 MILENIUM," $ 14.400,00 "
12/04/2020,AM 630 RIVADAVIA," $ 14.000,00 "
12/04/2020,FM 106.7 MILENIUM," $ 14.000,00 "
12/04/2020,FM 106.7 MILENIUM," $ 14.000,00 "
12/04/2020,FM 106.7 MILENIUM," $ 14.000,00 "
12/04/2020,AM 630 RIVADAVIA," $ 13.200,00 "
12/04/2020,FM 106.7 MILENIUM," $ 13.200,00 "
12/04/2020,AM 630 RIVADAVIA," $ 10.560,00 "
13/04/2020,FM 102.3 ASPEN," $ 541.898,50 "
13/04/2020,AM 790 RADIO MITRE," $ 480.000,00 "
13/04/2020,FM 105.5 LOS 40 PRINCIPALES," $ 314.448,75 "
13/04/2020,AM 790 RADIO MITRE," $ 312.400,00 "
13/04/2020,AM 590 CONTINENTAL," $ 245.968,80 "
13/04/2020,FM 101.1 LATINA," $ 223.698,75 "
13/04/2020,FM 101.9 RADIO PERFIL," $ 105.622,11 "
13/04/2020,AM 630 RIVADAVIA," $ 30.000,00 "
13/04/2020,AM 790 RADIO MITRE," $ 23.500,80 "
13/04/2020,AM 790 RADIO MITRE," $ 21.780,00 "
13/04/2020,AM 790 RADIO MITRE," $ 20.000,00 "
13/04/2020,AM 1220  ECO MEDIOS," $ 20.000,00 "
13/04/2020,FM 95.1 METRO," $ 18.000,00 "
13/04/2020,AM 910 LA RED," $ 16.500,00 "
13/04/2020,AM 630 RIVADAVIA," $ 15.000,00 "
13/04/2020,FM 92.3 LA RADIO AMA," $ 15.000,00 "
13/04/2020,FM 92.3 LA RADIO AMA," $ 15.000,00 "
13/04/2020,AM 630 RIVADAVIA," $ 15.000,00 "
13/04/2020,FM 106.7 MILENIUM," $ 15.000,00 "
13/04/2020,FM 106.7 MILENIUM," $ 15.000,00 "
13/04/2020,AM ECO PORTEÑA 1530 - FM ECO Bs.As. 88.9," $ 14.520,00 "
13/04/2020,AM 1220  ECO MEDIOS," $ 14.400,00 "
13/04/2020,FM 95.1 METRO," $ 13.200,00 "
13/04/2020,FM 95.1 METRO," $ 13.068,00 "
13/04/2020,FM 106.7 MILENIUM," $ 13.068,00 "
13/04/2020,FM 95.5 CONCEPTO," $ 12.000,00 "
13/04/2020,AM 1220  ECO MEDIOS," $ 12.000,00 "
13/04/2020,FM 106.7 MILENIUM," $ 11.000,00 "
13/04/2020,FM 97.9 CULTURA," $ 10.300,00 "
13/04/2020,AM 1010 - ONDA LATINA," $ 10.000,00 "
13/04/2020,DEL PLATA," $ 10.000,00 "
13/04/2020,AM 1220  ECO MEDIOS," $ 10.000,00 "
13/04/2020,FM 91.3 SIMPHONY," $ 10.000,00 "
13/04/2020,DEL PLATA," $ 10.000,00 "
14/04/2020,AM 710 RADIO DIEZ," $ 372.655,14 "
14/04/2020,FM 101.5 POP," $ 300.990,69 "
14/04/2020,FM 98.3 MEGA," $ 300.990,69 "
14/04/2020,FM 97.5 VALE," $ 229.326,24 "
14/04/2020,FM 103.1 RADIO ONE," $ 229.326,24 "
14/04/2020,AM 950 CNN," $ 183.100,00 "
14/04/2020,FM 107.9 RADIO BERLIN," $ 180.000,00 "
14/04/2020,AM 770 - COOPERATIVA -," $ 121.992,00 "
14/04/2020,AM 630 RIVADAVIA," $ 110.000,00 "
14/04/2020,AM 710 RADIO DIEZ," $ 61.000,00 "
14/04/2020,FM 95.5 CONCEPTO," $ 55.750,00 "
14/04/2020,FM 93.1 LATE," $ 48.000,00 "
14/04/2020,AM 710 RADIO DIEZ," $ 42.000,00 "
14/04/2020,AM 770 - COOPERATIVA -," $ 37.500,00 "
14/04/2020,AM 950 CNN," $ 25.000,00 "
14/04/2020,AM 1420 CON VOS," $ 25.000,00 "
14/04/2020,FM 106.7 MILENIUM," $ 25.000,00 "
14/04/2020,AM 910 LA RED," $ 23.000,00 "
14/04/2020,AM 1220  ECO MEDIOS," $ 22.650,00 "
14/04/2020,AM 910 LA RED," $ 22.000,00 "
14/04/2020,FM 106.7 MILENIUM," $ 21.780,00 "
14/04/2020,AM 910 LA RED," $ 20.000,00 "
14/04/2020,FM 106.7 MILENIUM," $ 20.000,00 "
14/04/2020,AM 630 RIVADAVIA," $ 18.000,00 "
14/04/2020,FM 97.9 CULTURA," $ 17.424,00 "
14/04/2020,FM 101.1 LATINA," $ 17.200,00 "
14/04/2020,FM 106.7 MILENIUM," $ 15.000,00 "
14/04/2020,AM 1220  ECO MEDIOS," $ 14.400,00 "
14/04/2020,FM 91.3 SIMPHONY," $ 14.400,00 "
14/04/2020,FM 95.5 CONCEPTO," $ 13.500,00 "
14/04/2020,FM 97.9 CULTURA," $ 13.068,00 "
14/04/2020,AM 990 LA 990," $ 12.000,00 "
14/04/2020,AM 710 RADIO DIEZ," $ 12.000,00 "
14/04/2020,DEL PLATA," $ 12.000,00 "
14/04/2020,FM 106.7 MILENIUM," $ 12.000,00 "
14/04/2020,AM 1220  ECO MEDIOS," $ 11.800,00 "
14/04/2020,FM 106.7 MILENIUM," $ 11.520,00 "
14/04/2020,AM 1220  ECO MEDIOS," $ 11.000,00 "
14/04/2020,DEL PLATA," $ 10.000,00 "
14/04/2020,AM 1420 CON VOS," $ 10.000,00 "
14/04/2020,AM 1220  ECO MEDIOS," $ 10.000,00 "
14/04/2020,AM 1220  ECO MEDIOS," $ 8.800,00 "
15/04/2020,AM 790 RADIO MITRE," $ 40.000,00 "
15/04/2020,FM 97.9 CULTURA," $ 25.000,00 "
15/04/2020,FM 97.9 CULTURA," $ 20.000,00 "
15/04/2020,FM 97.9 CULTURA," $ 19.656,00 "
15/04/2020,FM 97.9 CULTURA," $ 19.250,00 "
15/04/2020,FM 97.9 CULTURA," $ 16.632,00 "
15/04/2020,FM 97.9 CULTURA," $ 16.500,00 "
15/04/2020,FM 97.9 CULTURA," $ 16.170,00 "
15/04/2020,FM 97.9 CULTURA," $ 15.400,00 "
15/04/2020,FM 97.9 CULTURA," $ 15.400,00 "
15/04/2020,FM 97.9 CULTURA," $ 15.400,00 "
15/04/2020,AM 1420 CON VOS," $ 15.000,00 "
15/04/2020,FM 106.7 MILENIUM," $ 15.000,00 "
15/04/2020,FM 97.9 CULTURA," $ 14.000,00 "
15/04/2020,FM 97.9 CULTURA," $ 14.000,00 "
15/04/2020,FM 97.9 CULTURA," $ 13.943,00 "
15/04/2020,FM 97.9 CULTURA," $ 12.000,00 "
16/04/2020,FM 95.9 ROCK AND POP," $ 110.000,00 "
16/04/2020,FM 92.1 VORTERIX," $ 93.392,64 "
16/04/2020,FM 95.9 ROCK AND POP," $ 65.000,00 "
16/04/2020,AM 570 Radio Argentina," $ 43.200,00 "
16/04/2020,FM 95.9 ROCK AND POP," $ 29.500,00 "
16/04/2020,AM 630 RIVADAVIA," $ 20.625,00 "
16/04/2020,FM 97.9 CULTURA," $ 20.000,00 "
16/04/2020,FM 95.5 CONCEPTO," $ 18.000,00 "
16/04/2020,FM 95.5 CONCEPTO," $ 18.000,00 "
16/04/2020,FM 91.1 Amadeus," $ 18.000,00 "
16/04/2020,FM 106.7 MILENIUM," $ 18.000,00 "
16/04/2020,FM 106.7 MILENIUM," $ 18.000,00 "
16/04/2020,AM 1470 CADENA," $ 15.000,00 "
16/04/2020,FM 95.5 CONCEPTO," $ 15.000,00 "
16/04/2020,FM 95.5 CONCEPTO," $ 15.000,00 "
16/04/2020,FM 95.5 CONCEPTO," $ 15.000,00 "
16/04/2020,FM 95.5 CONCEPTO," $ 15.000,00 "
16/04/2020,FM 90.9 UB," $ 12.000,00 "
16/04/2020,FM 95.5 CONCEPTO," $ 12.000,00 "
16/04/2020,FM 95.5 CONCEPTO," $ 12.000,00 "
16/04/2020,FM 95.5 CONCEPTO," $ 11.500,00 "
16/04/2020,FM 95.5 CONCEPTO," $ 11.500,00 "
16/04/2020,FM 107.1 Radio Pan y Trabajo," $ 10.562,75 "
16/04/2020,AM 650 RADIO BELGRANO," $ 10.000,00 "
16/04/2020,FM 90.9 UB," $ 9.000,00 "
17/04/2020,FM 107.9 RADIO BERLIN," $ 121.000,00 "
20/04/2020,FM 106.7 MILENIUM," $ 18.500,00 "
20/04/2020,FM 106.7 MILENIUM," $ 15.200,00 "
20/04/2020,FM 106.7 MILENIUM," $ 15.200,00 "
20/04/2020,FM 106.7 MILENIUM," $ 12.600,00 "
21/04/2020,FM 99.9 LA 100," $ 2.180.420,00 "
21/04/2020,FM 99.9 LA 100," $ 2.178.000,00 "
21/04/2020,AM 790 RADIO MITRE," $ 2.018.038,00 "
21/04/2020,AM 950 CNN," $ 847.000,00 "
21/04/2020,AM 790 RADIO MITRE," $ 830.060,00 "
21/04/2020,FM 92.1 VORTERIX," $ 747.141,12 "
21/04/2020,FM 95.1 METRO," $ 617.251,25 "
21/04/2020,AM 790 RADIO MITRE," $ 575.960,00 "
21/04/2020,FM 89.9 RADIO CON VOS," $ 571.331,75 "
21/04/2020,FM 95.9 ROCK AND POP," $ 563.986,30 "
21/04/2020,FM 95.1 METRO," $ 366.025,00 "
21/04/2020,AM 630 RIVADAVIA," $ 215.622,00 "
21/04/2020,AM 990 LA 990," $ 209.552,64 "
21/04/2020,FM 94.3 RADIO DISNEY," $ 131.921,46 "
21/04/2020,AM 1030 DEL PLATA," $ 102.453,12 "
21/04/2020,FM 94.3 RADIO DISNEY," $ 85.377,60 "
21/04/2020,AM 1450 EL SOL," $ 49.397,04 "
21/04/2020,FM 95.1 METRO," $ 40.000,00 "
21/04/2020,FM 93.1 LATE," $ 39.105,99 "
21/04/2020,FM 95.5 CONCEPTO," $ 12.000,00 "
21/04/2020,FM 95.5 CONCEPTO," $ 12.000,00 "
21/04/2020,FM 106.7 MILENIUM," $ 12.000,00 "
21/04/2020,FM 106.7 MILENIUM," $ 12.000,00 "
22/04/2020,FM 101.5 POP," $ 2.123.550,00 "
22/04/2020,AM 710 RADIO DIEZ," $ 1.943.260,00 "
22/04/2020,AM 630 RIVADAVIA," $ 30.000,00 "
22/04/2020,FM 102.1 LA PATRIADA," $ 23.232,00 "
22/04/2020,FM 91.9 CLASS," $ 18.400,00 "
22/04/2020,AM 1220  ECO MEDIOS," $ 17.000,00 "
22/04/2020,FM 106.7 MILENIUM," $ 15.000,00 "
22/04/2020,AM 1220  ECO MEDIOS," $ 12.960,00 "
22/04/2020,AM 1220  ECO MEDIOS," $ 12.000,00 "
22/04/2020,AM 1220  ECO MEDIOS," $ 12.000,00 "
22/04/2020,FM 106.7 MILENIUM," $ 11.000,00 "
22/04/2020,AM 1010 - ONDA LATINA," $ 10.000,00 "
22/04/2020,AM 1220  ECO MEDIOS," $ 7.260,00 "
23/04/2020,AM 710 RADIO DIEZ," $ 42.000,00 "
23/04/2020,AM 1420 CON VOS," $ 25.000,00 "
23/04/2020,AM 950 CNN," $ 25.000,00 "
23/04/2020,FM 91.3 SIMPHONY," $ 14.400,00 "
23/04/2020,AM 1220  ECO MEDIOS," $ 14.400,00 "
23/04/2020,AM 710 RADIO DIEZ," $ 12.000,00 "
23/04/2020,AM 1220  ECO MEDIOS," $ 11.800,00 "
23/04/2020,AM 1220  ECO MEDIOS," $ 10.000,00 "
23/04/2020,AM 1420 CON VOS," $ 10.000,00 "
24/04/2020,FM 102.3 ASPEN," $ 582.796,50 "
24/04/2020,FM 105.5 LOS 40 PRINCIPALES," $ 464.685,38 "
24/04/2020,AM 910 LA RED," $ 16.500,00 "
24/04/2020,FM 106.7 MILENIUM," $ 15.000,00 "
24/04/2020,AM 1220  ECO MEDIOS," $ 11.000,00 "
25/04/2020,AM 1220  ECO MEDIOS," $ 16.000,00 "
26/04/2020,AM 1220  ECO MEDIOS," $ 30.000,00 "
26/04/2020,AM 910 LA RED," $ 23.000,00 "
26/04/2020,AM 910 LA RED," $ 20.000,00 "
26/04/2020,AM 1220  ECO MEDIOS," $ 13.200,00 "
26/04/2020,FM 106.7 MILENIUM," $ 12.000,00 "
26/04/2020,FM 106.7 MILENIUM," $ 12.000,00 "
26/04/2020,FM 106.7 MILENIUM," $ 11.520,00 "
26/04/2020,FM 106.7 MILENIUM," $ 10.000,00 "
26/04/2020,AM 1220  ECO MEDIOS," $ 9.600,00 "
27/04/2020,AM 910 LA RED," $ 704.220,00 "
27/04/2020,AM 910 LA RED," $ 577.170,00 "
27/04/2020,FM 101.5 POP," $ 550.550,00 "
27/04/2020,AM 950 CNN," $ 457.380,00 "
27/04/2020,FM 101.1 LATINA," $ 305.283,00 "
27/04/2020,FM 92.1 VORTERIX," $ 261.499,39 "
27/04/2020,AM 750," $ 246.985,20 "
27/04/2020,FM 89.9 RADIO CON VOS," $ 209.632,50 "
27/04/2020,FM 97.5 VALE," $ 127.050,00 "
27/04/2020,FM 101.9 RADIO PERFIL," $ 111.600,72 "
27/04/2020,AM 630 RIVADAVIA," $ 110.000,00 "
27/04/2020,FM 102.1 LA PATRIADA," $ 51.110,40 "
27/04/2020,FM 95.1 METRO," $ 40.000,00 "
27/04/2020,FM 106.7 MILENIUM," $ 30.000,00 "
27/04/2020,AM 1220  ECO MEDIOS," $ 25.000,00 "
27/04/2020,AM 630 RIVADAVIA," $ 20.625,00 "
27/04/2020,FM 91.1 Amadeus," $ 18.000,00 "
27/04/2020,FM 95.5 CONCEPTO," $ 18.000,00 "
27/04/2020,FM 106.7 MILENIUM," $ 18.000,00 "
27/04/2020,AM 1220  ECO MEDIOS," $ 15.000,00 "
27/04/2020,AM 1220  ECO MEDIOS," $ 15.000,00 "
27/04/2020,AM 910 LA RED," $ 15.000,00 "
27/04/2020,FM 95.5 CONCEPTO," $ 15.000,00 "
27/04/2020,FM 95.5 CONCEPTO," $ 15.000,00 "
27/04/2020,FM 106.7 MILENIUM," $ 15.000,00 "
27/04/2020,FM 106.7 MILENIUM," $ 15.000,00 "
27/04/2020,AM 1220  ECO MEDIOS," $ 12.960,00 "
27/04/2020,FM 95.5 CONCEPTO," $ 12.000,00 "
27/04/2020,FM 95.5 CONCEPTO," $ 12.000,00 "
27/04/2020,FM 106.7 MILENIUM," $ 12.000,00 "
27/04/2020,FM 97.9 CULTURA," $ 10.800,00 "
27/04/2020,FM 107.1 Radio Pan y Trabajo," $ 10.562,75 "
27/04/2020,AM 1220  ECO MEDIOS," $ 10.560,00 "
27/04/2020,FM 91.3 SIMPHONY," $ 10.000,00 "
27/04/2020,AM 1220  ECO MEDIOS," $ 10.000,00 "
27/04/2020,AM 1220  ECO MEDIOS," $ 10.000,00 "
27/04/2020,AM 770 - COOPERATIVA -," $ 9.000,00 "
28/04/2020,AM 790 RADIO MITRE," $ 480.000,00 "
28/04/2020,AM 790 RADIO MITRE," $ 312.400,00 "
28/04/2020,AM 950 CNN," $ 183.100,00 "
28/04/2020,FM 107.9 RADIO BERLIN," $ 180.000,00 "
28/04/2020,AM 770 - COOPERATIVA -," $ 121.992,00 "
28/04/2020,AM 710 RADIO DIEZ," $ 61.000,00 "
28/04/2020,AM 570 Radio Argentina," $ 43.200,00 "
28/04/2020,AM 770 - COOPERATIVA -," $ 37.500,00 "
28/04/2020,FM 97.9 CULTURA," $ 35.000,00 "
28/04/2020,AM 1420 CON VOS," $ 28.000,00 "
28/04/2020,AM 910 LA RED," $ 22.000,00 "
28/04/2020,AM 1540 Radio Lider," $ 22.000,00 "
28/04/2020,AM 790 RADIO MITRE," $ 20.000,00 "
28/04/2020,AM 630 RIVADAVIA," $ 18.000,00 "
28/04/2020,FM 101.1 LATINA," $ 17.200,00 "
28/04/2020,FM 101.1 LATINA," $ 15.000,00 "
28/04/2020,FM 92.3 LA RADIO AMA," $ 15.000,00 "
28/04/2020,AM 650 RADIO BELGRANO," $ 15.000,00 "
28/04/2020,AM 650 RADIO BELGRANO," $ 15.000,00 "
28/04/2020,AM 1220  ECO MEDIOS," $ 14.400,00 "
28/04/2020,FM 106.7 MILENIUM," $ 13.200,00 "
28/04/2020,AM 1420 CON VOS," $ 12.000,00 "
28/04/2020,AM 1420 CON VOS," $ 12.000,00 "
28/04/2020,AM 1220  ECO MEDIOS," $ 12.000,00 "
28/04/2020,FM 95.5 CONCEPTO," $ 11.500,00 "
28/04/2020,FM 95.5 CONCEPTO," $ 11.500,00 "
28/04/2020,DEL PLATA," $ 10.000,00 "
29/04/2020,FM 95.9 ROCK AND POP," $ 110.000,00 "
29/04/2020,FM 95.9 ROCK AND POP," $ 65.000,00 "
29/04/2020,FM 95.5 CONCEPTO," $ 55.750,00 "
29/04/2020,FM 95.9 ROCK AND POP," $ 29.500,00 "
30/04/2020,FM 97.9 CULTURA," $ 87.609,60 "
30/04/2020,FM 97.9 CULTURA," $ 58.752,00 "
30/04/2020,FM 94.9 RADIO BUNKER," $ 48.400,97 "
30/04/2020,FM 91.3 SIMPHONY," $ 48.400,97 "
30/04/2020,AM 790 RADIO MITRE," $ 32.832,00 "
30/04/2020,FM 106.7 MILENIUM," $ 28.339,20 "
30/04/2020,FM 97.9 CULTURA," $ 23.232,00 "
30/04/2020,AM 1420 CON VOS," $ 21.780,00 "
30/04/2020,AM 1420 CON VOS," $ 20.000,00 "
30/04/2020,AM 1470 CADENA," $ 15.000,00 "
30/04/2020,AM 1420 CON VOS," $ 15.000,00 "
30/04/2020,FM 90.9 UB," $ 12.000,00 "
30/04/2020,AM 910 LA RED," $ 10.560,00 "
30/04/2020,FM 90.9 UB," $ 9.000,00 "
01/05/2020,FM 90.3 Radio Delta," $ 89.100,00 "
01/05/2020,FM 90.3 Radio Delta," $ 83.160,00 "
01/05/2020,FM 90.3 Radio Delta," $ 80.388,00 "
01/05/2020,FM 90.3 Radio Delta," $ 73.180,80 "
01/05/2020,AM 710 RADIO DIEZ," $ 69.300,00 "
01/05/2020,AM 910 LA RED," $ 55.000,00 "
01/05/2020,FM 90.3 Radio Delta," $ 50.077,44 "
01/05/2020,AM 790 RADIO MITRE," $ 42.900,00 "
01/05/2020,FM 90.3 Radio Delta," $ 40.803,84 "
01/05/2020,AM 950 CNN," $ 40.000,00 "
01/05/2020,FM 90.3 Radio Delta," $ 39.916,80 "
01/05/2020,FM 90.3 Radio Delta," $ 30.000,00 "
01/05/2020,AM 630 RIVADAVIA," $ 25.000,00 "
01/05/2020,FM 106.7 MILENIUM," $ 23.400,00 "
01/05/2020,FM 106.7 MILENIUM," $ 21.600,00 "
01/05/2020,AM 630 RIVADAVIA," $ 20.625,00 "
01/05/2020,FM 90.3 Radio Delta," $ 20.401,92 "
01/05/2020,FM 97.9 CULTURA," $ 20.000,00 "
01/05/2020,AM 630 RIVADAVIA," $ 18.000,00 "
01/05/2020,FM 106.7 MILENIUM," $ 17.278,00 "
01/05/2020,FM 90.3 Radio Delta," $ 16.632,00 "
01/05/2020,FM 106.7 MILENIUM," $ 16.000,00 "
01/05/2020,FM 106.7 MILENIUM," $ 14.400,00 "
01/05/2020,FM 106.7 MILENIUM," $ 14.040,00 "
01/05/2020,FM 106.7 MILENIUM," $ 13.068,00 "
01/05/2020,FM 97.9 CULTURA," $ 12.000,00 "
01/05/2020,FM 97.9 CULTURA," $ 12.000,00 "
01/05/2020,FM 106.7 MILENIUM," $ 12.000,00 "
01/05/2020,AM 1220  ECO MEDIOS," $ 11.000,00 "
01/05/2020,FM 97.9 CULTURA," $ 10.300,00 "
01/05/2020,FM 97.9 CULTURA," $ 10.000,00 "
02/05/2020,AM 630 RIVADAVIA," $ 36.000,00 "
02/05/2020,FM 106.7 MILENIUM," $ 20.000,00 "
02/05/2020,AM 790 RADIO MITRE," $ 19.800,00 "
02/05/2020,FM 106.7 MILENIUM," $ 19.800,00 "
02/05/2020,FM 106.7 MILENIUM," $ 18.500,00 "
02/05/2020,FM 106.7 MILENIUM," $ 15.840,00 "
02/05/2020,FM 106.7 MILENIUM," $ 15.200,00 "
02/05/2020,FM 106.7 MILENIUM," $ 15.200,00 "
02/05/2020,FM 106.7 MILENIUM," $ 14.400,00 "
02/05/2020,AM 630 RIVADAVIA," $ 14.000,00 "
02/05/2020,FM 106.7 MILENIUM," $ 14.000,00 "
02/05/2020,FM 106.7 MILENIUM," $ 14.000,00 "
02/05/2020,FM 106.7 MILENIUM," $ 14.000,00 "
02/05/2020,AM 630 RIVADAVIA," $ 13.200,00 "
02/05/2020,FM 106.7 MILENIUM," $ 13.200,00 "
02/05/2020,FM 106.7 MILENIUM," $ 12.600,00 "
02/05/2020,AM 630 RIVADAVIA," $ 10.560,00 "
03/05/2020,AM 1220  ECO MEDIOS," $ 22.650,00 "
03/05/2020,FM 95.1 METRO," $ 18.000,00 "
03/05/2020,AM ECO PORTEÑA 1530 - FM ECO Bs.As. 88.9," $ 14.520,00 "
03/05/2020,FM 95.1 METRO," $ 13.200,00 "
03/05/2020,FM 95.1 METRO," $ 13.068,00 "
03/05/2020,FM 95.5 CONCEPTO," $ 12.000,00 "
03/05/2020,AM 1010 - ONDA LATINA," $ 10.000,00 "
04/05/2020,FM 102.3 ASPEN," $ 306.735,00 "
04/05/2020,AM 790 RADIO MITRE," $ 40.000,00 "
04/05/2020,AM 790 RADIO MITRE," $ 23.500,80 "
04/05/2020,AM 790 RADIO MITRE," $ 21.780,00 "
04/05/2020,FM 97.9 CULTURA," $ 17.424,00 "
04/05/2020,FM 106.7 MILENIUM," $ 13.068,00 "
04/05/2020,AM 1220  ECO MEDIOS," $ 12.000,00 "
04/05/2020,AM 990 LA 990," $ 12.000,00 "
05/05/2020,FM 97.9 CULTURA," $ 25.000,00 "
05/05/2020,FM 101.1 LATINA," $ 20.000,00 "
05/05/2020,FM 97.9 CULTURA," $ 20.000,00 "
05/05/2020,FM 97.9 CULTURA," $ 19.656,00 "
05/05/2020,FM 97.9 CULTURA," $ 19.250,00 "
05/05/2020,FM 106.7 MILENIUM," $ 19.000,00 "
05/05/2020,FM 97.9 CULTURA," $ 16.632,00 "
05/05/2020,FM 97.9 CULTURA," $ 16.500,00 "
05/05/2020,FM 97.9 CULTURA," $ 16.170,00 "
05/05/2020,FM 97.9 CULTURA," $ 15.400,00 "
05/05/2020,FM 97.9 CULTURA," $ 15.400,00 "
05/05/2020,FM 97.9 CULTURA," $ 15.400,00 "
05/05/2020,AM 630 RIVADAVIA," $ 15.000,00 "
05/05/2020,FM 97.9 CULTURA," $ 14.000,00 "
05/05/2020,FM 97.9 CULTURA," $ 14.000,00 "
05/05/2020,FM 97.9 CULTURA," $ 13.943,00 "
05/05/2020,FM 97.9 CULTURA," $ 12.000,00 "
05/05/2020,FM 93.1 LATE," $ 10.000,00 "
05/05/2020,AM 650 RADIO BELGRANO," $ 10.000,00 "
06/05/2020,AM 710 RADIO DIEZ," $ 254.974,46 "
06/05/2020,FM 101.5 POP," $ 205.940,91 "
06/05/2020,FM 98.3 MEGA," $ 205.940,91 "
06/05/2020,FM 97.5 VALE," $ 156.907,36 "
06/05/2020,FM 103.1 RADIO ONE," $ 156.907,36 "
06/05/2020,FM 106.7 MILENIUM," $ 30.000,00 "
06/05/2020,AM 630 RIVADAVIA," $ 30.000,00 "
06/05/2020,FM 97.9 CULTURA," $ 20.000,00 "
06/05/2020,FM 106.7 MILENIUM," $ 15.000,00 "
06/05/2020,FM 106.7 MILENIUM," $ 15.000,00 "
07/05/2020,AM 1220  ECO MEDIOS," $ 20.000,00 "
07/05/2020,AM 1220  ECO MEDIOS," $ 17.000,00 "
07/05/2020,AM 1420 CON VOS," $ 15.000,00 "
07/05/2020,FM 106.7 MILENIUM," $ 15.000,00 "
07/05/2020,FM 97.9 CULTURA," $ 13.068,00 "
07/05/2020,AM 1220  ECO MEDIOS," $ 10.000,00 "
07/05/2020,AM 1220  ECO MEDIOS," $ 8.800,00 "
08/05/2020,AM 710 RADIO DIEZ," $ 465.850,00 "
08/05/2020,FM 102.3 ASPEN," $ 465.214,75 "
08/05/2020,AM ECO PORTEÑA 1530 - FM ECO Bs.As. 88.9," $ 14.520,00 "
11/05/2020,FM  96.3 RADIO JAI," $ 52.000,00 "
12/05/2020,FM 97.9 CULTURA," $ 35.000,00 "
12/05/2020,AM 1420 CON VOS," $ 28.000,00 "
12/05/2020,FM 101.1 LATINA," $ 15.000,00 "
12/05/2020,FM 106.7 MILENIUM," $ 13.200,00 "
12/05/2020,AM 1420 CON VOS," $ 12.000,00 "
12/05/2020,AM 1420 CON VOS," $ 12.000,00 "
13/05/2020,FM 95.9 ROCK AND POP," $ 256.158,94 "
13/05/2020,FM 95.1 METRO," $ 246.235,00 "
13/05/2020,AM 630 RIVADAVIA," $ 242.574,75 "
13/05/2020,FM 99.9 LA 100," $ 242.000,00 "
13/05/2020,AM 790 RADIO MITRE," $ 237.160,00 "
13/05/2020,AM 550 RADIO COLONIA," $ 106.480,00 "
13/05/2020,AM 990 LA 990," $ 104.776,32 "
13/05/2020,FM 94.3 RADIO DISNEY," $ 62.726,40 "
